task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
236	e7/d53ece	1512913	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (highN4C4)	COMPLETED	0	2024-11-10 12:21:44.898	12.3s	11s	580.0%	644.3 MB	5 GB	596 MB	554 MB
235	ec/8da7b6	1514207	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (highN4C4)	COMPLETED	0	2024-11-10 12:21:57.209	11.5s	10s	132.4%	663.7 MB	5.4 GB	111.4 MB	2.8 MB
238	94/f25b50	1514972	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (highN4C7)	COMPLETED	0	2024-11-10 12:22:08.758	11.1s	10s	580.4%	604.7 MB	5 GB	554.4 MB	515.5 MB
237	9f/862a88	1516188	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (highN4C7)	COMPLETED	0	2024-11-10 12:22:19.842	11.7s	11s	129.8%	755.4 MB	5.6 GB	105.4 MB	2.8 MB
240	e6/df9cda	1516944	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (highN4C5)	COMPLETED	0	2024-11-10 12:22:31.578	11.6s	10s	123.1%	730.2 MB	5.4 GB	101.2 MB	2.7 MB
239	37/3ea2a3	1517709	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (highN4C5)	COMPLETED	0	2024-11-10 12:22:43.154	10.6s	10s	573.5%	580.8 MB	5 GB	533.8 MB	495.6 MB
241	47/f338c0	1518827	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (highN4D1)	COMPLETED	0	2024-11-10 12:22:53.766	12.6s	12s	121.0%	758.5 MB	5.4 GB	113.9 MB	2.8 MB
242	64/647a18	1519632	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (highN4D1)	COMPLETED	0	2024-11-10 12:23:06.330	12s	11s	581.3%	659.8 MB	5 GB	609.2 MB	566.5 MB
244	2f/da9b89	1520912	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (highN4C8)	COMPLETED	0	2024-11-10 12:23:18.352	11.5s	10s	121.7%	722.6 MB	5.4 GB	101.6 MB	2.8 MB
243	83/033abc	1521669	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (highN4C8)	COMPLETED	0	2024-11-10 12:23:29.875	10.5s	10s	578.9%	586.7 MB	5 GB	540.1 MB	500.9 MB
245	0b/d67a22	1522762	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (highN4D2)	COMPLETED	0	2024-11-10 12:23:40.399	12.6s	11s	119.6%	754.2 MB	5.4 GB	116.3 MB	2.8 MB
246	26/36a816	1523578	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (highN4D2)	COMPLETED	0	2024-11-10 12:23:53.031	11.5s	11s	576.4%	679.7 MB	5 GB	609.7 MB	567.9 MB
247	9e/2f4d52	1524818	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (highN4D5)	COMPLETED	0	2024-11-10 12:24:04.548	11.5s	10s	130.2%	740 MB	5.4 GB	104.3 MB	2.8 MB
248	03/f47786	1525575	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (highN4D5)	COMPLETED	0	2024-11-10 12:24:16.062	10.9s	10s	580.9%	591.6 MB	5 GB	546.3 MB	507.5 MB
250	50/4fbfb4	1526747	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (highN4D4)	COMPLETED	0	2024-11-10 12:24:26.939	11.5s	11s	121.5%	763.3 MB	5.4 GB	103.2 MB	2.8 MB
249	ff/b4fb45	1527508	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (highN4D4)	COMPLETED	0	2024-11-10 12:24:38.414	11s	10s	578.7%	608 MB	5 GB	540.2 MB	501.6 MB
252	22/d198fb	1528754	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (highN4D3)	COMPLETED	0	2024-11-10 12:24:49.382	12.5s	11s	129.1%	727.2 MB	5.4 GB	113.4 MB	2.8 MB
251	ba/005876	1529565	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (highN4D3)	COMPLETED	0	2024-11-10 12:25:01.910	12.5s	12s	581.6%	680 MB	5 GB	608.4 MB	565.2 MB
253	23/0ac39c	1530941	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1A1)	COMPLETED	0	2024-11-10 12:25:14.449	16.5s	15s	117.1%	679.7 MB	5.4 GB	155.9 MB	2.7 MB
254	b5/00bcea	1531762	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1A1)	COMPLETED	0	2024-11-10 12:25:30.939	29.3s	29s	353.1%	1016.8 MB	5 GB	898.1 MB	845.3 MB
255	1e/e5e486	1533474	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1A4)	COMPLETED	0	2024-11-10 12:26:00.285	19.4s	18s	107.4%	656.5 MB	5.4 GB	187.8 MB	2.8 MB
256	a8/58bc7c	1534352	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1A4)	COMPLETED	0	2024-11-10 12:26:19.747	34.3s	33s	349.8%	1.1 GB	5 GB	1 GB	991 MB
258	6b/4c7d04	1536126	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (highN4D6)	COMPLETED	0	2024-11-10 12:26:54.074	10.9s	10s	577.1%	598.5 MB	5 GB	550.2 MB	511.4 MB
257	79/f8a759	1537343	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (highN4D6)	COMPLETED	0	2024-11-10 12:27:05.009	12.6s	11s	124.8%	762.1 MB	5.6 GB	105.5 MB	2.8 MB
259	bb/667cbc	1538162	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1A5)	COMPLETED	0	2024-11-10 12:27:17.658	16.5s	15s	117.8%	659 MB	5.4 GB	176.7 MB	2.8 MB
260	ca/4191fd	1538981	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1A5)	COMPLETED	0	2024-11-10 12:27:34.171	18.6s	18s	586.1%	1.1 GB	5 GB	1008.6 MB	947.4 MB
262	16/a42c68	1540548	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1B3)	COMPLETED	0	2024-11-10 12:27:52.761	15.4s	14s	111.2%	673.1 MB	5.4 GB	154.1 MB	2.7 MB
261	61/37a423	1541362	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1B3)	COMPLETED	0	2024-11-10 12:28:08.161	16.1s	16s	581.4%	910.6 MB	5 GB	853.9 MB	801.7 MB
264	f5/1a3ca7	1542877	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1A2)	COMPLETED	0	2024-11-10 12:28:24.303	17.5s	16s	110.3%	757.4 MB	5.4 GB	176.1 MB	2.7 MB
263	5a/efa733	1543752	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1A2)	COMPLETED	0	2024-11-10 12:28:41.843	21.9s	21s	589.3%	1 GB	5 GB	1013.1 MB	954.1 MB
266	ff/c0a094	1545447	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1A3)	COMPLETED	0	2024-11-10 12:29:03.742	15.5s	15s	123.5%	679.2 MB	5.4 GB	154.8 MB	2.7 MB
265	91/e5da08	1546265	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1A3)	COMPLETED	0	2024-11-10 12:29:19.224	16s	16s	585.6%	909 MB	5 GB	862.6 MB	809.5 MB
268	7e/5f6220	1547789	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1A6)	COMPLETED	0	2024-11-10 12:29:35.217	16.6s	15s	118.9%	673.5 MB	5.4 GB	167 MB	2.7 MB
267	71/0f809a	1548611	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1A6)	COMPLETED	0	2024-11-10 12:29:51.862	17.6s	17s	581.4%	1 GB	5 GB	954.3 MB	898.4 MB
270	fb/a8d085	1550204	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1A7)	COMPLETED	0	2024-11-10 12:30:09.473	16.9s	16s	584.7%	861.4 MB	5 GB	865.7 MB	811.9 MB
269	b4/8cb2ee	1551787	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1A7)	COMPLETED	0	2024-11-10 12:30:26.417	16.7s	15s	119.9%	669.5 MB	5.4 GB	159 MB	2.8 MB
272	c0/c262d9	1552616	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1B2)	COMPLETED	0	2024-11-10 12:30:43.085	15.6s	14s	121.4%	675.8 MB	5.4 GB	149 MB	2.7 MB
271	92/c55624	1553436	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1B2)	COMPLETED	0	2024-11-10 12:30:58.705	17.4s	16s	585.9%	945.3 MB	5 GB	845.9 MB	794.5 MB
273	1a/4b95a3	1554991	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1B4)	COMPLETED	0	2024-11-10 12:31:16.132	22.1s	22s	587.5%	1002.7 MB	5 GB	966.8 MB	908.5 MB
274	ea/e8885d	1556666	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1B4)	COMPLETED	0	2024-11-10 12:31:38.236	19.3s	18s	108.1%	768.1 MB	5.5 GB	165.4 MB	2.8 MB
276	37/53954b	1557560	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1B1)	COMPLETED	0	2024-11-10 12:31:57.507	14.4s	13s	584.4%	835.7 MB	5 GB	743.5 MB	697.6 MB
275	e6/ab8d0f	1559011	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1B1)	COMPLETED	0	2024-11-10 12:32:11.905	13.5s	13s	123.0%	678.5 MB	5.4 GB	131.6 MB	2.7 MB
277	33/a4084e	1559827	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1B7)	COMPLETED	0	2024-11-10 12:32:25.438	18.8s	17s	583.3%	1 GB	5 GB	934.6 MB	877.9 MB
278	6e/6b9dcf	1561391	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1B7)	COMPLETED	0	2024-11-10 12:32:44.228	16.6s	15s	120.0%	670.2 MB	5.4 GB	169.9 MB	2.7 MB
279	48/1248b9	1562214	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1C1)	COMPLETED	0	2024-11-10 12:33:00.820	18.4s	17s	121.2%	680.5 MB	5.4 GB	185.1 MB	2.7 MB
280	0b/360db2	1563098	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1C1)	COMPLETED	0	2024-11-10 12:33:19.201	20.5s	19s	586.8%	1.2 GB	5 GB	1.1 GB	1018.2 MB
281	f2/893c7b	1564713	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1B6)	COMPLETED	0	2024-11-10 12:33:39.715	15.5s	15s	117.3%	659.6 MB	5.4 GB	149.9 MB	2.7 MB
282	40/447fc2	1565532	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1B6)	COMPLETED	0	2024-11-10 12:33:55.264	16.1s	15s	583.9%	916.2 MB	5 GB	855 MB	803.4 MB
283	90/b459d8	1567037	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1C2)	COMPLETED	0	2024-11-10 12:34:11.359	16.8s	15s	124.4%	673.9 MB	5.4 GB	161.4 MB	2.7 MB
284	ff/c3fc9e	1567870	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1C2)	COMPLETED	0	2024-11-10 12:34:28.119	17.5s	17s	582.2%	1 GB	5 GB	925.4 MB	870.1 MB
285	70/438ede	1569450	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1C3)	COMPLETED	0	2024-11-10 12:34:45.579	19.5s	18s	114.8%	678.2 MB	5.4 GB	201 MB	2.7 MB
286	34/392705	1570333	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1C3)	COMPLETED	0	2024-11-10 12:35:05.083	21.4s	21s	584.9%	1.2 GB	5 GB	1.1 GB	1 GB
287	87/850002	1571899	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1B5)	COMPLETED	0	2024-11-10 12:35:26.517	15.5s	14s	117.8%	670.8 MB	5.4 GB	159.8 MB	2.8 MB
288	96/e2a8df	1572713	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1B5)	COMPLETED	0	2024-11-10 12:35:42.024	17.2s	16s	584.6%	883.8 MB	5 GB	882.8 MB	828.3 MB
290	c0/caaed0	1574275	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1C4)	COMPLETED	0	2024-11-10 12:35:59.180	17.7s	16s	112.1%	756.7 MB	5.4 GB	172.6 MB	2.8 MB
289	25/bcd610	1575147	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1C4)	COMPLETED	0	2024-11-10 12:36:16.874	18.3s	17s	582.1%	1 GB	5 GB	967.8 MB	908.8 MB
292	c4/c568ee	1576716	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1C8)	COMPLETED	0	2024-11-10 12:36:35.156	16.1s	15s	581.0%	871.1 MB	5 GB	816.4 MB	764.1 MB
291	e3/99fedd	1578251	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1C8)	COMPLETED	0	2024-11-10 12:36:51.235	15.7s	14s	118.1%	674.1 MB	5.4 GB	144.8 MB	2.8 MB
293	54/77bb25	1579077	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1C5)	COMPLETED	0	2024-11-10 12:37:06.942	18.6s	18s	116.1%	684.4 MB	5.4 GB	199.6 MB	2.8 MB
294	6a/c96a05	1579963	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1C5)	COMPLETED	0	2024-11-10 12:37:25.539	20.8s	20s	581.8%	1.2 GB	5 GB	1.1 GB	1 GB
295	22/7ce3a9	1581576	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1C7)	COMPLETED	0	2024-11-10 12:37:46.359	18.6s	17s	118.8%	680.2 MB	5.4 GB	201.9 MB	2.8 MB
296	f8/023234	1582459	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1C7)	COMPLETED	0	2024-11-10 12:38:05.049	21.3s	21s	582.5%	1.2 GB	5 GB	1.1 GB	1 GB
298	d8/8a63f7	1584023	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1C9)	COMPLETED	0	2024-11-10 12:38:26.324	17.5s	16s	115.5%	702.6 MB	5.6 GB	190.9 MB	2.8 MB
297	99/476faf	1584904	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1C9)	COMPLETED	0	2024-11-10 12:38:43.843	20.2s	19s	583.0%	1.1 GB	5 GB	1 GB	999.5 MB
299	91/8f173c	1586469	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1C10)	COMPLETED	0	2024-11-10 12:39:04.038	19.6s	18s	114.4%	646.9 MB	5.4 GB	219.6 MB	2.8 MB
300	d6/9dfd0e	1587352	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1C10)	COMPLETED	0	2024-11-10 12:39:23.640	23.4s	22s	583.7%	1.3 GB	5.1 GB	1.2 GB	1.2 GB
301	94/8334c1	1589065	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1D1)	COMPLETED	0	2024-11-10 12:39:46.999	20.4s	20s	588.4%	1.2 GB	5 GB	1 GB	990.2 MB
302	cd/42a702	1590643	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1D1)	COMPLETED	0	2024-11-10 12:40:07.366	17.7s	16s	117.0%	729.7 MB	5.6 GB	168.3 MB	2.7 MB
303	0b/3d5439	1591522	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1C6)	COMPLETED	0	2024-11-10 12:40:25.042	17s	16s	585.9%	872.3 MB	5 GB	870.8 MB	818.5 MB
304	8a/336459	1593074	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1C6)	COMPLETED	0	2024-11-10 12:40:42.088	15.5s	14s	114.8%	674 MB	5.4 GB	153 MB	2.7 MB
305	8c/502c89	1593900	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1D5)	COMPLETED	0	2024-11-10 12:40:57.552	22s	21s	581.5%	1.2 GB	5 GB	1.1 GB	1 GB
306	19/b49fdf	1595467	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1D5)	COMPLETED	0	2024-11-10 12:41:19.535	18.6s	17s	119.8%	681.9 MB	5.4 GB	202.3 MB	2.8 MB
307	98/31a2ce	1596352	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1D8)	COMPLETED	0	2024-11-10 12:41:38.108	20.5s	19s	118.4%	674 MB	5.4 GB	218.8 MB	2.8 MB
308	cb/b02389	1597234	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1D8)	COMPLETED	0	2024-11-10 12:41:58.632	22.4s	21s	583.9%	1.3 GB	5 GB	1.2 GB	1.1 GB
310	98/c7df46	1598875	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1D7)	COMPLETED	0	2024-11-10 12:42:20.996	18.6s	17s	117.4%	677.7 MB	5.4 GB	194.4 MB	2.7 MB
309	cb/8ad0e0	1599758	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1D7)	COMPLETED	0	2024-11-10 12:42:39.553	20.4s	19s	584.4%	1.1 GB	5 GB	1 GB	1010.1 MB
312	e9/9a83bd	1601345	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1D4)	COMPLETED	0	2024-11-10 12:42:59.970	19.8s	19s	587.6%	1.1 GB	5 GB	1007.8 MB	947.3 MB
311	43/9af96f	1602963	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1D4)	COMPLETED	0	2024-11-10 12:43:19.740	15.5s	15s	118.5%	672.5 MB	5.4 GB	180.6 MB	2.8 MB
313	2f/4bbb81	1603802	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1D10)	COMPLETED	0	2024-11-10 12:43:35.267	19.7s	19s	580.9%	1.2 GB	5 GB	1.1 GB	1 GB
314	3b/408249	1605444	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1D10)	COMPLETED	0	2024-11-10 12:43:54.949	18.4s	18s	108.0%	671.2 MB	5.4 GB	211.9 MB	2.8 MB
316	cb/091dbd	1606328	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1D2)	COMPLETED	0	2024-11-10 12:44:13.327	13.2s	12s	122.4%	672 MB	5.4 GB	169.8 MB	2.7 MB
315	04/2e8406	1607143	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1D2)	COMPLETED	0	2024-11-10 12:44:26.520	29s	28s	334.4%	1.1 GB	5 GB	983.9 MB	925.5 MB
318	b2/e65488	1608828	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1D3)	COMPLETED	0	2024-11-10 12:44:55.557	12.1s	11s	118.1%	689.8 MB	5.4 GB	169 MB	2.7 MB
317	41/0de06d	1609652	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1D3)	COMPLETED	0	2024-11-10 12:45:07.691	16.4s	15s	580.7%	955.6 MB	5 GB	939.4 MB	882.9 MB
319	5c/ba5937	1611185	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1D6)	COMPLETED	0	2024-11-10 12:45:24.071	17.3s	16s	111.9%	786.4 MB	5.4 GB	175.3 MB	2.7 MB
320	30/11a479	1612059	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1D6)	COMPLETED	0	2024-11-10 12:45:41.418	17s	17s	586.0%	1.1 GB	5 GB	1012.5 MB	953.3 MB
322	ac/47e209	1613626	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (LD1D9)	COMPLETED	0	2024-11-10 12:45:58.457	20.7s	19s	584.0%	1.3 GB	5 GB	1.2 GB	1.1 GB
321	9d/b8e201	1615194	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (LD1D9)	COMPLETED	0	2024-11-10 12:46:19.130	19.5s	18s	109.8%	658.7 MB	5.4 GB	209.4 MB	2.8 MB
323	14/01dd7c	1616076	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22A4)	COMPLETED	0	2024-11-10 12:46:38.592	10.2s	9s	118.7%	764.9 MB	5.6 GB	113.2 MB	2.8 MB
324	de/fe12b1	1616780	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22A4)	COMPLETED	0	2024-11-10 12:46:48.781	11.5s	11s	582.9%	733.5 MB	5 GB	669.5 MB	625.6 MB
325	a9/54c5bf	1618126	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22A3)	COMPLETED	0	2024-11-10 12:47:00.269	13.4s	12s	115.8%	677.7 MB	5.4 GB	134.3 MB	2.7 MB
326	27/416dfc	1618954	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22A3)	COMPLETED	0	2024-11-10 12:47:13.640	26.2s	25s	291.8%	835.1 MB	5 GB	759.9 MB	710.5 MB
328	6c/0bcdac	1620426	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22A1)	COMPLETED	0	2024-11-10 12:47:39.821	25.1s	24s	349.0%	988.2 MB	5 GB	883.5 MB	831 MB
327	73/e18fbc	1622050	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22A1)	COMPLETED	0	2024-11-10 12:48:04.950	15.2s	10s	117.5%	682.7 MB	5.4 GB	154 MB	2.7 MB
329	30/21921b	1622823	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22A2)	COMPLETED	0	2024-11-10 12:48:20.130	13.1s	13s	116.5%	681.7 MB	5.4 GB	161.1 MB	2.7 MB
330	73/d2cc38	1623650	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22A2)	COMPLETED	0	2024-11-10 12:48:33.232	26.5s	26s	356.5%	1 GB	5.2 GB	925.7 MB	870.5 MB
332	92/6d57a8	1625271	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22A6)	COMPLETED	0	2024-11-10 12:48:59.721	11.1s	10s	107.3%	681.9 MB	5.4 GB	131.4 MB	2.7 MB
331	8a/ab3eaa	1626027	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22A6)	COMPLETED	0	2024-11-10 12:49:10.816	19.1s	18s	399.9%	824.8 MB	5 GB	742.9 MB	696.3 MB
334	ba/edd2d8	1627443	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22A5)	COMPLETED	0	2024-11-10 12:49:29.871	24.5s	24s	508.1%	861 MB	5 GB	787.2 MB	737.5 MB
333	c2/5aadbb	1629144	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22A5)	COMPLETED	0	2024-11-10 12:49:54.333	13.4s	12s	115.0%	672.8 MB	5.4 GB	145.2 MB	2.7 MB
336	43/9b09a3	1629969	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22A8)	COMPLETED	0	2024-11-10 12:50:07.737	10.3s	9s	126.6%	678.2 MB	5.4 GB	127.5 MB	2.8 MB
335	4c/6d4501	1630802	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22A8)	COMPLETED	0	2024-11-10 12:50:18.022	12.4s	12s	578.8%	786.6 MB	5 GB	708.5 MB	661 MB
337	1e/6e0736	1632174	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22B3)	COMPLETED	0	2024-11-10 12:50:30.394	14.7s	13s	584.0%	917.1 MB	5 GB	834.5 MB	782.6 MB
338	1b/90428d	1633599	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22B3)	COMPLETED	0	2024-11-10 12:50:45.048	15.4s	14s	115.0%	675.8 MB	5.4 GB	150.3 MB	2.7 MB
339	ee/010ddf	1634417	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22A7)	COMPLETED	0	2024-11-10 12:51:00.441	13.2s	12s	117.7%	671.9 MB	5.4 GB	166.9 MB	2.8 MB
340	1e/fe1722	1635238	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22A7)	COMPLETED	0	2024-11-10 12:51:13.644	15.7s	15s	582.8%	971.2 MB	5 GB	923.2 MB	865.2 MB
341	fc/fc4bfc	1636796	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22B8)	COMPLETED	0	2024-11-10 12:51:29.352	14.4s	13s	111.7%	672.7 MB	5.4 GB	140.1 MB	2.8 MB
342	11/220d46	1637611	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22B8)	COMPLETED	0	2024-11-10 12:51:43.717	12.4s	11s	581.0%	817.6 MB	5 GB	746.2 MB	698 MB
343	5c/e15ef1	1638878	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22B2)	COMPLETED	0	2024-11-10 12:51:56.084	15.7s	15s	585.2%	942.1 MB	5 GB	895.3 MB	840.2 MB
344	2e/c00129	1640408	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22B2)	COMPLETED	0	2024-11-10 12:52:11.830	31.5s	31s	55.3%	676.5 MB	5.4 GB	154.3 MB	2.7 MB
346	ea/6c771b	1641430	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22B4)	COMPLETED	0	2024-11-10 12:52:43.301	11.5s	11s	574.9%	905.5 MB	5 GB	830.9 MB	779.3 MB
345	21/c6f390	1642752	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22B4)	COMPLETED	0	2024-11-10 12:52:54.821	11.1s	10s	121.0%	682.7 MB	5.4 GB	151.7 MB	2.7 MB
347	06/c749bd	1643506	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22B6)	COMPLETED	0	2024-11-10 12:53:05.960	11.1s	10s	115.8%	743.1 MB	5.5 GB	143.5 MB	2.7 MB
348	cf/1268e0	1644261	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22B6)	COMPLETED	0	2024-11-10 12:53:17.091	14s	13s	577.7%	927.2 MB	5 GB	832.3 MB	780.4 MB
